flag,filename,malware,ip,long_domain,port,blank_href 
n,028669,0,0,0,1,0
n,028670,0,0,0,1,0
n,028671,0,0,0,1,0
n,028672,0,0,0,1,2
n,028673,0,0,0,1,0
n,028674,0,0,0,1,1
n,028675,0,0,0,1,0
n,028676,0,0,0,1,1
n,028677,0,0,0,1,0
n,028678,0,0,0,1,4
n,028679,0,0,0,1,0
n,028680,0,0,0,1,10
n,028681,0,0,0,1,10
n,028682,0,0,0,1,13
n,028683,0,0,0,1,0
n,028684,0,0,0,1,0
n,028685,0,0,0,1,0
n,028686,0,0,0,1,0
n,028687,0,0,0,1,0
n,028688,0,0,0,1,4
n,028689,0,0,0,1,0
n,028690,0,0,0,1,0
n,028691,0,0,0,1,0
n,028692,0,0,0,1,0
n,028693,0,0,0,1,0
n,028694,0,0,0,1,0
n,028695,0,0,0,1,0
n,028696,0,0,0,1,4
n,028697,0,0,0,1,0
n,028698,0,0,0,1,0
n,028699,0,0,0,1,18
n,028700,0,0,0,1,12
n,028701,0,0,0,1,0
n,028702,0,0,0,1,0
n,028703,0,0,0,1,19
n,028704,0,0,0,1,0
n,028705,0,0,0,1,2
n,028706,0,0,0,1,0
n,028707,0,0,0,1,0
n,028708,0,0,0,1,0
n,028709,0,0,0,1,11
n,028710,0,0,0,1,1
n,028711,0,0,0,1,0
n,028712,0,0,0,1,48
n,028713,0,0,0,1,2
n,028714,0,0,0,1,0
n,028715,0,0,0,1,0
n,028716,0,0,0,1,0
n,028717,0,0,0,1,6
n,028718,0,0,0,1,1
n,028719,0,0,0,1,0
n,028720,0,0,0,1,0
n,028721,0,0,0,1,23
n,028722,0,0,0,1,0
n,028723,0,0,0,1,0
n,028724,0,0,0,1,16
n,028725,0,0,0,1,0
n,028726,0,0,0,1,3
n,028727,0,0,0,1,1
n,028728,0,0,0,1,4
n,028729,0,0,0,1,2
n,028730,0,0,0,1,2
n,028731,0,0,0,1,3
n,028732,0,0,0,1,6
n,028733,0,0,0,1,4
n,028734,1,0,0,1,1
n,028735,0,0,0,1,0
n,028736,0,0,0,1,0
n,028737,0,0,0,1,6
n,028738,0,0,0,1,45
n,028739,0,0,0,1,2
n,028740,0,0,0,1,0
n,028741,0,0,0,1,0
n,028742,0,0,0,1,0
n,028743,1,0,0,1,18
n,028744,0,0,0,1,0
n,028745,0,0,0,1,1
n,028746,0,0,0,1,0
n,028747,0,0,0,1,2
n,028748,0,0,0,1,0
n,028749,0,0,0,1,5
n,028750,0,0,0,1,20
n,028751,0,0,0,1,3
n,028752,0,0,0,1,0
n,028753,0,0,0,1,0
n,028754,0,0,0,1,28
n,028755,0,0,0,1,15
n,028756,0,0,0,1,0
n,028757,0,0,0,1,7
n,028758,0,0,0,1,0
n,028759,0,0,0,1,1
n,028760,0,0,0,1,23
n,028761,0,0,0,1,0
n,028762,0,0,0,1,0
n,028763,0,0,0,1,0
n,028764,0,0,0,1,0
n,028765,0,0,0,1,2
n,028766,0,0,0,1,26
n,028767,0,0,0,1,2
n,028768,0,0,0,1,1
n,028769,0,0,0,1,0
n,028770,0,0,0,1,0
n,028771,0,0,0,1,0
n,028772,0,0,0,1,0
p,028773,0,0,0,1,0
n,028774,0,1,0,1,0
n,028775,0,0,0,1,3
n,028776,0,0,0,1,3
n,028777,0,0,0,1,0
n,028778,0,0,0,1,0
n,028779,0,0,0,1,0
n,028780,0,0,0,1,8
n,028781,0,0,0,1,0
n,028782,0,0,0,1,0
n,028783,0,0,0,1,0
n,028784,2,0,0,1,0
n,028785,0,0,0,1,0
n,028786,0,0,0,1,0
n,028787,0,0,0,1,0
n,028788,0,0,0,1,0
n,028789,0,0,0,1,1
n,028790,0,0,0,1,1
n,028791,0,0,0,1,1
n,028792,0,0,0,1,1
n,028793,0,0,0,1,19
n,028794,0,0,0,1,0
n,028795,0,0,0,1,4
n,028796,1,0,0,1,0
n,028797,0,0,0,1,2
n,028798,0,0,0,1,5
n,028799,0,0,0,1,3
n,028800,0,0,0,1,3
n,028801,0,0,0,1,0
n,028802,0,0,0,1,1
n,028803,3,0,0,1,0
n,028804,0,0,0,1,1
n,028805,0,0,0,1,0
n,028806,0,0,0,1,0
n,028807,0,0,0,1,2
n,028808,0,0,0,1,48
n,028809,0,0,0,1,0
n,028810,0,0,0,1,0
n,028811,0,0,0,1,0
n,028812,0,0,0,1,2
n,028813,0,0,0,1,0
n,028814,0,0,0,1,0
n,028815,0,0,0,1,0
n,028816,0,0,0,1,7
n,028817,0,0,0,1,10
n,028818,0,0,0,1,9
n,028819,0,0,0,1,0
n,028820,0,0,0,1,1
n,028821,0,1,0,1,1
n,028822,0,0,0,1,0
n,028823,0,0,0,1,26
n,028824,0,0,0,1,0
n,028825,0,0,0,1,3
n,028826,0,0,0,1,0
n,028827,0,0,0,1,0
n,028828,0,0,0,1,0
n,028829,0,0,0,1,0
n,028830,0,0,0,1,3
n,028831,0,0,0,1,0
n,028832,0,0,0,1,1
n,028833,0,0,0,1,0
n,028834,0,1,0,1,0
n,028835,0,0,0,1,0
n,028836,0,0,0,1,0
n,028837,0,0,0,1,0
n,028838,0,0,0,1,0
n,028839,0,0,0,1,1
n,028840,0,0,0,1,11
n,028841,0,0,0,1,0
n,028842,0,0,0,1,0
n,028843,0,0,0,1,17
n,028844,0,0,0,1,1
n,028845,0,0,0,1,0
n,028846,0,0,0,1,0
n,028847,0,0,0,1,0
n,028848,0,0,0,1,1
n,028849,0,0,0,1,7
n,028850,0,0,0,1,1
n,028851,0,0,0,1,15
n,028852,0,0,0,1,0
n,028853,0,0,0,1,0
n,028854,0,0,0,1,0
n,028855,0,0,0,1,6
n,028856,0,0,0,1,1
n,028857,0,0,0,1,0
n,028858,0,0,0,1,1
n,028859,0,0,0,1,10
n,028860,0,0,0,1,0
n,028861,0,0,0,1,7
n,028862,0,0,0,1,0
n,028863,0,0,0,1,0
n,028864,0,0,0,1,7
n,028865,0,0,0,1,3
n,028866,0,0,0,1,2
n,028867,0,0,0,1,1
n,028868,0,0,0,1,0
n,028869,0,0,0,1,3
n,028870,0,0,0,1,0
n,028871,0,0,0,1,18
n,028872,0,0,0,1,0
n,028873,0,0,0,1,0
n,028874,0,0,0,1,3
n,028875,0,0,0,1,2
n,028876,0,0,0,1,1
n,028877,0,0,0,1,0
n,028878,0,0,0,1,12
n,028879,0,0,0,1,1
n,028880,0,0,0,1,0
n,028881,0,0,0,1,1
n,028882,0,0,0,1,0
n,028883,0,0,0,1,1
n,028884,0,0,0,1,10
n,028885,0,0,0,1,0
n,028886,0,0,0,1,0
n,028887,0,0,0,1,0
n,028888,0,0,0,1,0
n,028889,0,0,0,1,0
n,028890,0,0,0,1,1
n,028891,0,0,0,1,0
n,028892,0,0,0,1,5
n,028893,0,0,0,1,13
n,028894,0,0,0,1,4
n,028895,0,0,0,1,1
n,028896,0,0,0,1,0
n,028897,0,0,0,1,1
n,028898,1,0,0,1,0
n,028899,0,0,0,1,4
n,028900,0,0,0,1,1
n,028901,0,0,0,1,0
n,028902,0,0,0,1,1
n,028903,0,0,0,1,0
n,028904,0,0,0,1,0
n,028905,0,0,0,1,0
n,028906,0,0,0,1,0
n,028907,0,0,0,1,2
n,028908,0,0,0,1,0
n,028909,0,0,0,1,0
n,028910,0,0,0,1,1
n,028911,0,0,0,1,0
n,028912,0,0,0,1,8
n,028913,0,0,0,1,2
n,028914,0,0,0,1,0
n,028915,0,0,0,1,0
n,028916,0,0,0,1,0
n,028917,0,0,0,1,0
n,028918,0,0,0,1,2
n,028919,0,0,0,1,1
n,028920,0,0,0,1,0
n,028921,0,0,0,1,28
n,028922,0,0,0,1,1
n,028923,0,0,0,1,4
n,028924,0,0,0,1,0
n,028925,0,0,0,1,0
n,028926,0,0,0,1,0
n,028927,0,0,0,1,0
n,028928,0,0,0,1,6
n,028929,0,0,0,1,0
n,028930,0,0,0,1,1
n,028931,0,0,0,1,0
n,028932,0,0,0,1,0
n,028933,0,0,0,1,0
n,028934,0,0,0,1,0
n,028935,0,0,0,1,4
n,028936,0,0,0,1,1
n,028937,0,0,0,1,0
n,028938,0,0,0,1,0
n,028939,0,0,0,1,1
n,028940,0,0,0,1,44
n,028941,0,0,0,1,1
n,028942,0,0,0,1,1
n,028943,0,0,0,1,5
n,028944,0,0,0,1,22
n,028945,1,0,0,1,0
n,028946,0,0,0,1,1
n,028947,0,0,0,1,0
n,028948,0,0,0,1,1
n,028949,0,0,0,1,3
n,028950,0,0,0,1,1
n,028951,0,0,0,1,0
n,028952,0,0,0,1,0
n,028953,0,0,0,1,0
n,028954,0,0,0,1,18
n,028955,0,0,0,1,0
n,028956,0,0,0,1,1
n,028957,0,0,0,1,12
n,028958,0,0,0,1,0
n,028959,1,0,0,1,4
n,028960,0,0,0,1,3
n,028961,0,0,0,1,0
n,028962,0,0,0,1,0
n,028963,0,0,0,1,0
n,028964,0,0,0,1,0
n,028965,0,0,0,1,0
n,028966,0,0,0,1,0
n,028967,0,0,0,1,0
n,028968,0,0,0,1,5
n,028969,0,0,0,1,0
n,028970,0,0,0,1,18
n,028971,0,0,0,1,0
n,028972,0,0,0,1,0
n,028973,0,0,0,1,0
n,028974,0,0,0,1,0
n,028975,3,0,0,1,0
n,028976,0,0,0,1,0
n,028977,0,0,0,1,0
n,028978,0,0,0,1,0
n,028979,0,0,0,1,6
n,028980,1,0,0,1,1
n,028981,0,0,0,1,0
n,028982,0,0,0,1,0
n,028983,0,0,0,1,19
n,028984,0,0,0,1,7
n,028985,0,0,0,1,0
n,028986,0,0,0,1,0
n,028987,0,0,0,1,20
n,028988,0,0,0,1,0
n,028989,0,0,0,1,2
n,028990,0,0,0,1,0
n,028991,0,0,0,1,0
n,028992,0,0,0,1,14
n,028993,0,0,0,1,27
n,028994,0,0,0,1,6
n,028995,0,0,0,1,0
n,028996,0,0,0,1,0
n,028997,0,0,0,1,0
n,028998,0,0,0,1,0
n,028999,0,0,0,1,0
n,029000,0,0,0,1,6
n,029001,0,0,0,1,0
n,029002,0,0,0,1,0
n,029003,0,0,0,1,0
n,029004,0,0,0,1,0
n,029005,0,0,0,1,24
n,029006,0,0,0,1,23
n,029007,0,0,0,1,0
n,029008,0,0,0,1,18
n,029009,0,0,0,1,0
n,029010,0,0,0,1,0
n,029011,0,0,0,1,0
n,029012,0,0,0,1,5
n,029013,0,0,0,1,9
n,029014,0,0,0,1,0
n,029015,0,0,0,1,2
n,029016,0,0,0,1,3
n,029017,0,0,0,1,0
n,029018,0,0,0,1,5
n,029019,0,0,0,1,0
n,029020,0,0,0,1,0
n,029021,0,0,0,1,47
n,029022,2,0,0,1,1
n,029023,0,0,0,1,0
n,029024,0,0,0,1,0
n,029025,0,0,0,1,17
n,029026,0,0,0,1,0
n,029027,0,0,0,1,0
n,029028,0,0,0,1,2
n,029029,0,0,0,1,0
n,029030,0,0,0,1,1
n,029031,0,0,0,1,2
n,029032,0,0,0,1,28
n,029033,0,0,0,1,2
n,029034,0,0,0,1,0
n,029035,0,0,0,1,1
n,029036,0,0,0,1,2
n,029037,0,0,0,1,0
n,029038,0,0,0,1,1
n,029039,0,0,0,1,1
n,029040,0,0,0,1,0
n,029041,0,0,0,1,2
n,029042,0,0,0,1,1
n,029043,0,0,0,1,0
n,029044,0,0,0,1,0
n,029045,0,0,0,1,4
n,029046,0,0,0,1,0
n,029047,0,0,0,1,2
n,029048,0,0,0,1,1
n,029049,0,0,0,1,0
n,029050,0,0,0,1,0
n,029051,0,0,0,1,0
n,029052,0,0,0,1,0
n,029053,0,0,0,1,0
n,029054,0,0,0,1,0
n,029055,0,0,0,1,0
n,029056,0,0,0,1,0
n,029057,1,0,0,1,0
n,029058,0,0,0,1,0
n,029059,0,0,0,1,2
n,029060,0,0,0,1,0
n,029061,0,0,0,1,0
n,029062,0,0,0,1,12
n,029063,0,0,0,1,1
n,029064,0,0,0,1,9
n,029065,0,0,0,1,0
n,029066,2,0,0,1,1
n,029067,0,0,0,1,1
n,029068,0,0,0,1,14
n,029069,0,0,0,1,0
n,029070,0,0,0,1,0
n,029071,0,0,0,1,1
n,029072,0,0,0,1,0
n,029073,0,0,0,1,0
n,029074,0,0,0,1,0
n,029075,0,0,0,1,0
n,029076,0,0,0,1,1
n,029077,0,0,0,1,0
n,029078,0,0,0,1,7
n,029079,0,0,0,1,0
n,029080,0,0,0,1,10
n,029081,0,0,0,1,0
n,029082,0,0,0,1,0
n,029083,0,0,0,1,0
n,029084,0,0,0,1,0
n,029085,0,0,0,1,4
n,029086,0,0,0,1,28
n,029087,0,0,0,1,5
n,029088,0,0,0,1,6
n,029089,1,0,0,1,1
n,029090,0,0,0,1,0
n,029091,0,0,0,1,4
n,029092,0,0,0,1,8
n,029093,0,0,0,1,0
n,029094,0,0,0,1,1
n,029095,0,0,0,1,9
n,029096,0,0,0,1,6
n,029097,0,0,0,1,2
n,029098,0,0,0,1,0
n,029099,0,0,0,1,5
n,029100,0,0,0,1,0
n,029101,0,0,0,1,0
n,029102,0,0,0,1,0
n,029103,0,0,0,1,1
n,029104,0,0,0,1,0
n,029105,0,0,1,1,0
n,029106,1,0,0,1,0
n,029107,0,0,0,1,13
n,029108,0,0,0,1,0
n,029109,1,0,0,1,12
n,029110,0,0,0,1,0
n,029111,0,0,0,1,5
n,029112,0,0,0,1,0
n,029113,0,0,0,1,10
n,029114,0,0,0,1,4
n,029115,0,0,0,1,0
n,029116,0,0,0,1,0
n,029117,1,0,0,1,0
n,029118,0,0,0,1,15
n,029119,0,0,0,1,0
n,029120,0,0,0,1,5
n,029121,0,0,0,1,5
n,029122,0,0,0,1,0
n,029123,0,0,0,1,4
n,029124,0,0,0,1,1
n,029125,0,0,0,1,0
n,029126,0,0,0,1,8
n,029127,0,0,0,1,0
n,029128,0,0,0,1,0
n,029129,0,0,0,1,0
n,029130,0,0,0,1,0
n,029131,0,0,0,1,1
n,029132,0,0,0,1,1
n,029133,0,0,0,1,0
n,029134,0,0,0,1,0
n,029135,0,0,0,1,0
n,029136,0,0,0,1,0
n,029137,0,0,0,1,4
n,029138,0,0,0,1,1
n,029139,0,0,0,1,0
n,029140,1,0,0,1,0
n,029141,0,0,0,1,1
n,029142,0,0,0,1,6
n,029143,0,0,0,1,0
n,029144,0,0,0,1,0
n,029145,0,0,0,1,1
n,029146,0,0,0,1,12
n,029147,0,0,0,1,0
n,029148,0,0,0,1,6
n,029149,0,0,0,1,15
n,029150,0,0,0,1,0
n,029151,0,0,0,1,2
n,029152,0,0,0,1,9
n,029153,0,0,0,1,0
n,029154,0,0,0,1,28
n,029155,0,0,0,1,1
n,029156,0,0,0,1,0
n,029157,0,0,0,1,0
n,029158,0,0,0,1,8
n,029159,0,0,0,1,0
n,029160,0,0,0,1,2
n,029161,0,0,0,1,17
n,029162,0,0,0,1,3
n,029163,0,0,0,1,22
n,029164,0,0,0,1,4
n,029165,0,0,0,1,1
n,029166,0,0,0,1,9
n,029167,0,0,0,1,0
n,029168,0,0,0,1,0
n,029169,0,0,0,1,1
n,029170,0,0,0,1,0
n,029171,0,0,0,1,0
n,029172,0,0,0,1,0
n,029173,0,0,1,1,0
n,029174,0,0,0,1,2
n,029175,0,0,0,1,0
n,029176,1,0,0,1,6
n,029177,0,0,0,1,7
n,029178,0,0,0,1,27
n,029179,0,0,1,1,1
n,029180,0,0,0,1,0
n,029181,0,0,0,1,0
n,029182,0,0,0,1,7
n,029183,0,0,0,1,0
n,029184,0,0,0,1,7
n,029185,0,0,0,1,14
n,029186,0,0,0,1,4
n,029187,0,0,0,1,10
n,029188,0,0,0,1,0
n,029189,0,0,0,1,5
n,029190,0,0,0,1,2
n,029191,0,0,0,1,0
n,029192,0,0,0,1,0
n,029193,0,0,0,1,0
n,029194,0,0,0,1,0
p,029195,0,0,0,1,0
n,029196,0,0,0,1,3
n,029197,0,0,0,1,0
n,029198,0,0,0,1,0
n,029199,0,0,0,1,11
n,029200,0,0,0,1,0
n,029201,0,0,0,1,9
n,029202,0,0,0,1,40
n,029203,0,0,0,1,0
n,029204,0,0,0,1,0
n,029205,0,0,0,1,0
n,029206,0,0,1,1,0
n,029207,0,0,0,1,0
n,029208,0,0,0,1,0
n,029209,0,0,0,1,2
n,029210,0,0,0,1,2
n,029211,0,0,0,1,0
n,029212,0,0,0,1,2
n,029213,0,0,0,1,1
n,029214,0,0,0,1,1
n,029215,0,0,0,1,13
n,029216,0,0,0,1,0
n,029217,0,0,0,1,12
n,029218,0,0,0,1,6
n,029219,0,0,0,1,7
n,029220,2,0,0,1,0
n,029221,0,0,0,1,0
n,029222,0,0,0,1,0
n,029223,0,0,0,1,2
n,029224,0,0,1,1,0
n,029225,0,0,0,1,2
n,029226,0,0,0,1,0
n,029227,0,0,0,1,0
n,029228,0,0,0,1,0
n,029229,0,0,0,1,0
n,029230,0,0,0,1,0
n,029231,0,0,0,1,0
n,029232,0,0,0,1,0
n,029233,0,0,0,1,0
n,029234,0,0,0,1,0
n,029235,0,0,0,1,0
n,029236,0,0,0,1,1
n,029237,0,0,0,1,6
n,029238,0,0,0,1,0
n,029239,0,1,0,1,0
n,029240,0,0,0,1,0
n,029241,0,0,0,1,0
n,029242,0,0,0,1,8
n,029243,0,0,0,1,0
n,029244,0,0,0,1,1
d,029245,0,0,0,1,0
n,029246,0,0,0,1,1
n,029247,0,0,0,1,0
n,029248,0,0,0,1,10
n,029249,0,0,0,1,0
n,029250,0,0,0,1,0
n,029251,0,0,0,1,0
n,029252,0,0,0,1,5
n,029253,0,0,0,1,0
n,029254,0,0,0,1,0
n,029255,0,0,0,1,0
n,029256,0,0,0,1,0
n,029257,0,0,0,1,0
n,029258,0,0,0,1,0
n,029259,0,0,0,1,6
n,029260,0,0,0,1,8
n,029261,0,0,0,1,0
n,029262,0,0,0,1,5
n,029263,0,0,0,1,4
n,029264,0,0,0,1,0
n,029265,0,0,0,1,7
n,029266,0,0,0,1,0
n,029267,0,0,0,1,0
n,029268,0,0,0,1,0
n,029269,0,0,0,1,38
n,029270,0,0,0,1,0
n,029271,1,0,0,1,1
n,029272,0,0,0,1,137
n,029273,0,0,0,1,1
n,029274,0,0,0,1,2
n,029275,0,0,0,1,0
n,029276,0,0,0,1,0
n,029277,0,0,0,1,0
n,029278,0,0,0,1,0
n,029279,0,0,0,1,1
n,029280,0,0,0,1,0
n,029281,0,0,0,1,0
n,029282,0,0,0,1,0
n,029283,0,0,0,1,0
n,029284,0,0,0,1,3
n,029285,0,0,0,1,0
n,029286,0,0,0,1,3
n,029287,0,0,0,1,0
n,029288,0,0,0,1,0
n,029289,0,0,0,1,2
n,029290,0,0,0,1,0
n,029291,0,0,0,1,0
n,029292,0,0,0,1,7
n,029293,0,0,0,1,0
n,029294,0,0,0,1,17
n,029295,0,0,0,1,5
n,029296,1,0,0,1,0
n,029297,0,0,0,1,0
n,029298,0,0,0,1,0
n,029299,0,0,0,1,0
n,029300,0,0,0,1,0
n,029301,0,0,0,1,0
n,029302,0,0,0,1,0
n,029303,0,0,0,1,0
n,029304,0,0,0,1,0
n,029305,0,0,0,1,0
n,029306,0,0,0,1,0
n,029307,0,0,0,1,20
n,029308,0,0,0,1,0
n,029309,0,0,0,1,6
n,029310,0,0,0,1,2
n,029311,0,0,0,1,0
n,029312,0,0,0,1,2
n,029313,0,0,0,1,0
n,029314,1,0,0,1,0
n,029315,0,0,0,1,0
n,029316,0,0,0,1,0
n,029317,0,0,0,1,0
n,029318,0,0,0,1,0
n,029319,0,0,0,1,1
n,029320,0,0,0,1,1
n,029321,1,0,0,1,0
n,029322,0,0,0,1,22
n,029323,0,0,0,1,4
n,029324,0,0,0,1,0
n,029325,0,0,0,1,5
n,029326,0,0,1,1,3
n,029327,0,0,0,1,1
n,029328,0,0,0,1,0
n,029329,0,0,0,1,0
n,029330,0,0,0,1,1
n,029331,0,0,0,1,0
n,029332,0,0,0,1,1
n,029333,0,0,0,1,0
n,029334,0,0,0,1,0
n,029335,0,0,0,1,4
n,029336,0,0,0,1,0
n,029337,0,0,0,1,0
n,029338,0,0,0,1,3
n,029339,0,0,0,1,0
n,029340,0,0,0,1,0
n,029341,0,0,0,1,1
n,029342,0,0,0,1,0
n,029343,0,0,0,1,22
n,029344,0,0,0,1,0
n,029345,0,0,0,1,2
n,029346,0,0,0,1,0
n,029347,0,0,0,1,0
n,029348,0,0,0,1,0
n,029349,0,0,0,1,0
n,029350,0,0,0,1,6
n,029351,0,0,0,1,0
n,029352,0,0,0,1,0
n,029353,0,0,0,1,0
n,029354,0,0,0,1,4
n,029355,0,0,0,1,0
n,029356,0,0,0,1,0
n,029357,0,0,0,1,0
n,029358,0,0,0,1,3
n,029359,0,0,0,1,15
n,029360,0,0,0,1,47
n,029361,0,0,0,1,29
n,029362,0,0,0,1,0
n,029363,0,0,0,1,0
n,029364,4,0,0,1,0
n,029365,0,0,0,1,0
n,029366,0,0,0,1,4
n,029367,0,0,0,1,0
n,029368,0,0,0,1,83
n,029369,0,0,0,1,0
n,029370,1,0,0,1,0
n,029371,0,0,0,1,0
n,029372,0,0,0,1,0
n,029373,0,0,0,1,0
n,029374,0,0,0,1,6
n,029375,1,0,0,1,1
n,029376,0,0,0,1,0
n,029377,0,0,0,1,1
n,029378,0,0,0,1,22
n,029379,0,0,0,1,0
n,029380,0,0,0,1,1
n,029381,0,0,0,1,2
n,029382,0,0,0,1,0
n,029383,0,0,0,1,0
n,029384,1,0,0,1,0
n,029385,0,0,0,1,3
n,029386,0,0,0,1,1
n,029387,0,0,0,1,27
n,029388,0,0,0,1,13
n,029389,0,0,0,1,0
n,029390,0,0,0,1,0
n,029391,0,0,0,1,0
n,029392,0,0,0,1,0
n,029393,0,0,0,1,7
n,029394,1,0,0,1,0
n,029395,0,0,0,1,5
n,029396,0,0,0,1,19
n,029397,0,0,0,1,0
n,029398,0,0,0,1,0
n,029399,0,0,0,1,6
n,029400,0,0,0,1,4
n,029401,0,0,0,1,2
n,029402,0,0,0,1,0
n,029403,0,0,0,1,0
n,029404,0,0,0,1,0
n,029405,5,0,0,1,1
n,029406,0,0,0,1,0
n,029407,1,0,0,1,1
n,029408,0,0,0,1,2
n,029409,0,0,0,1,0
n,029410,0,0,0,1,11
n,029411,0,0,0,1,1
n,029412,0,0,0,1,7
n,029413,0,0,0,1,4
n,029414,0,0,0,1,7
n,029415,0,0,0,1,9
n,029416,0,0,0,1,0
n,029417,3,0,0,1,1
n,029418,0,0,0,1,10
n,029419,0,0,0,1,0
n,029420,0,0,0,1,0
n,029421,0,0,0,1,2
n,029422,0,0,0,1,0
n,029423,0,0,0,1,20
n,029424,0,0,0,1,0
n,029425,0,0,0,1,0
n,029426,0,0,0,1,0
n,029427,0,0,0,1,0
n,029428,0,0,0,1,1
n,029429,0,0,0,1,0
n,029430,0,0,0,1,2
n,029431,0,0,0,1,6
n,029432,0,1,0,1,0
n,029433,0,0,0,1,0
n,029434,0,0,0,1,0
n,029435,0,0,0,1,0
n,029436,0,0,0,1,12
n,029437,0,0,0,1,0
n,029438,0,0,0,1,1
n,029439,0,0,0,1,0
n,029440,0,0,0,1,0
n,029441,0,0,0,1,0
n,029442,0,0,0,1,1
n,029443,0,0,0,1,0
n,029444,0,0,0,1,0
n,029445,0,0,0,1,0
n,029446,0,0,0,1,4
n,029447,0,0,0,1,0
n,029448,0,0,0,1,10
n,029449,0,0,0,1,10
n,029450,0,0,0,1,0
n,029451,0,0,0,1,0
n,029452,0,0,0,1,4
n,029453,0,0,0,1,0
n,029454,0,0,0,1,14
n,029455,0,0,0,1,4
n,029456,0,0,0,1,0
n,029457,0,0,0,1,1
n,029458,0,0,0,1,2
n,029459,0,0,0,1,0
n,029460,0,0,0,1,0
n,029461,0,0,0,1,18
n,029462,0,0,0,1,3
n,029463,0,0,0,1,0
n,029464,0,0,0,1,1
n,029465,0,0,0,1,6
n,029466,0,0,0,1,0
n,029467,0,0,0,1,1
n,029468,0,0,0,1,1
n,029469,0,0,0,1,0
n,029470,0,0,0,1,9
n,029471,0,0,0,1,0
n,029472,0,0,0,1,0
n,029473,0,0,0,1,0
d,029474,0,0,0,1,0
n,029475,0,0,0,1,0
n,029476,0,0,0,1,0
n,029477,0,0,0,1,4
n,029478,0,0,0,1,0
n,029479,0,0,0,1,10
n,029480,0,0,0,1,6
n,029481,0,0,0,1,0
n,029482,0,0,0,1,0
n,029483,0,0,0,1,1
n,029484,1,0,0,1,5
n,029485,0,0,0,1,0
n,029486,0,0,0,1,1
n,029487,0,0,0,1,0
n,029488,0,0,0,1,0
n,029489,0,0,0,1,0
n,029490,0,0,0,1,1
n,029491,1,0,0,1,23
n,029492,0,0,0,1,2
n,029493,0,0,0,1,17
n,029494,0,0,0,1,16
n,029495,0,0,0,1,1
n,029496,0,0,0,1,0
n,029497,0,0,0,1,0
n,029498,0,0,0,1,0
n,029499,0,0,0,1,0
n,029500,0,0,0,1,0
n,029501,0,0,0,1,0
n,029502,0,0,0,1,1
n,029503,0,0,0,1,2
n,029504,0,0,0,1,1
n,029505,0,0,0,1,0
n,029506,0,0,0,1,2
n,029507,0,0,0,1,0
n,029508,0,0,0,1,9
n,029509,0,0,0,1,0
n,029510,0,0,0,1,2
d,029511,3,0,0,1,0
n,029512,0,0,0,1,0
n,029513,1,0,0,1,1
n,029514,0,0,0,1,0
n,029515,0,0,0,1,0
n,029516,0,0,0,1,2
n,029517,0,0,0,1,0
n,029518,0,0,0,1,8
n,029519,0,0,0,1,4
n,029520,0,0,0,1,0
n,029521,0,0,0,1,6
n,029522,0,0,0,1,0
n,029523,0,0,0,1,1
n,029524,0,0,0,1,0
n,029525,0,0,0,1,1
n,029526,0,0,0,1,0
n,029527,0,0,0,1,9
n,029528,0,0,0,1,18
n,029529,0,0,0,1,6
n,029530,0,0,0,1,0
n,029531,0,0,0,1,0
n,029532,0,0,0,1,4
n,029533,0,0,0,1,0
n,029534,0,0,0,1,6
n,029535,0,0,0,1,0
n,029536,0,0,0,1,0
n,029537,0,0,0,1,10
n,029538,0,0,0,1,0
n,029539,2,0,0,1,6
n,029540,0,0,0,1,0
n,029541,0,0,0,1,1
n,029542,0,0,0,1,12
n,029543,0,0,0,1,0
n,029544,0,0,0,1,9
n,029545,0,0,0,1,2
n,029546,0,0,0,1,1
n,029547,0,0,0,1,3
n,029548,0,0,0,1,0
n,029549,0,0,0,1,0
n,029550,0,0,0,1,4
n,029551,0,0,0,1,0
n,029552,0,0,0,1,0
n,029553,0,0,0,1,14
n,029554,0,0,0,1,2
n,029555,0,0,0,1,2
n,029556,0,0,0,1,0
n,029557,0,0,0,1,24
n,029558,1,0,0,1,2
n,029559,0,0,0,1,9
n,029560,0,0,0,1,4
n,029561,0,0,0,1,0
n,029562,0,0,0,1,19
n,029563,0,0,0,1,3
d,029564,0,0,0,1,0
n,029565,0,0,0,1,9
n,029566,0,0,0,1,1
n,029567,0,0,0,1,0
n,029568,0,0,0,1,0
n,029569,0,0,0,1,0
n,029570,0,0,0,1,1
n,029571,1,0,0,1,1
n,029572,0,0,0,1,36
n,029573,0,0,0,1,0
n,029574,0,0,0,1,0
n,029575,0,0,0,1,3
n,029576,0,0,0,1,0
n,029577,0,0,0,1,2
n,029578,0,0,0,1,2
n,029579,0,0,0,1,0
n,029580,0,0,0,1,0
n,029581,1,0,0,1,1
n,029582,0,0,0,1,0
n,029583,0,0,0,1,0
n,029584,0,0,0,1,0
n,029585,0,0,0,1,0
n,029586,0,0,0,1,1
n,029587,0,0,0,1,0
n,029588,0,0,0,1,1
n,029589,0,0,0,1,0
n,029590,0,0,0,1,0
n,029591,0,0,0,1,0
n,029592,0,0,0,1,0
n,029593,0,0,0,1,17
n,029594,0,0,0,1,1
n,029595,0,0,0,1,1
n,029596,0,0,0,1,14
n,029597,0,0,0,1,0
n,029598,0,0,0,1,0
n,029599,0,0,0,1,0
